caminho_original,caminho_processado,classe,classe_bruta,status_geral,origem_dataset,largura,altura,proporcao,tem_alpha,borda_fundo_estudio,borda_fracao_dessaturada
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1059).jpg,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,False,0.017
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (106).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.592
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1060).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.383
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1061).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.208
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1062).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.208
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1063).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.633
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1064).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.633
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1065).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.377
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1066).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.377
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1067).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.377
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1068).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.741
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1069).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.74
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (107).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.367
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1070).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.741
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1071).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.418
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1072).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.418
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1073).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.396
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1074).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.396
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1075).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.396
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1076).jpg,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.508
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1077).jpg,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.508
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1078).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.405
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1079).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.405
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (108).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.437
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1080).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.405
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1081).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.711
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1082).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.711
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1083).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.711
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1084).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.734
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1085).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.791
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1086).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.791
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1087).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.381
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1088).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.38
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1089).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.381
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (109).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.725
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1090).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.72
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1091).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.719
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1092).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.484
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1093).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.484
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1094).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.288
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1095).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.288
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1096).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.173
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1097).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.173
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1098).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.173
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1099).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.204
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (11).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.546
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (110).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.764
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1100).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.204
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1101).jpg,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.617
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1102).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.369
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1103).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.369
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1104).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.334
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1105).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.334
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1106).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.334
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1107).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,False,0.088
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1108).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,False,0.088
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1109).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.73
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (111).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.607
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1110).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.729
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1111).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.73
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1112).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.461
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1113).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.46
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1114).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.204
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1115).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.204
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1116).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.745
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1117).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.745
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1118).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.435
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1119).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.435
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (112).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.236
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1120).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.435
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1121).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.438
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1122).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.438
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1123).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.438
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1124).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.666
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1125).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.666
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1126).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.287
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1127).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.859
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1128).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.859
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1129).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.859
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (113).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.797
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1130).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.5
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1131).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.5
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1132).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.5
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1133).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.724
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1134).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.724
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1135).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.273
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1136).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.34
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1137).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.337
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1138).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.337
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1139).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.337
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (114).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.461
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1140).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,False,0.148
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1141).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,False,0.149
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1142).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.271
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\MaizeLeafDataset\Northern Leaf Blight\Northern_Leaf_Blight (1143).JPG,,Mancha_de_Turcicum,Northern Leaf Blight,doenca,internet,256,256,1.0,False,True,0.271
